case_no,case_alias,case_key,court,decided,title,doc_letec,doc_crawl,vec_chunks,vec_ctx,vec_dead,cited_code,cited_textbook,not_found,overlap,note
2009누29303,,2009nu29303,,,,0,0,0,0,0,0,0,1,0,
2009누3189,,2009nu3189,,,,0,0,0,0,0,0,0,1,0,
2009누33807,,2009nu33807,,,,0,0,0,0,0,0,0,1,0,
2009누5963,,2009nu5963,,,,0,0,0,0,0,0,0,1,0,
2009누7198,,2009nu7198,,,,0,0,0,0,0,0,0,1,0,
2009누8801,,2009nu8801,,,,0,0,0,0,0,0,0,1,0,
2009누8849,,2009nu8849,,,,0,0,0,0,0,0,0,1,0,
2009누9606,,2009nu9606,,,,0,0,0,0,0,0,0,1,0,
2009다102452,,2009da102452,대법원,2011.10.13,임금등,1,0,5,0,0,0,1,0,0,
2009다102452678,,2009da102452678,,,,0,0,0,0,0,0,0,1,0,
2009다2545,,2009da2545,대법원,2009.05.14,손해배상(기),1,0,2,0,0,0,0,0,0,
2009다32362,,2009da32362,대법원,2010.01.28,임금등,1,1,5,0,0,0,0,0,1,
2009다32362158,,2009da32362158,,,,0,0,0,0,0,0,0,1,0,
2009다32522,,2009da32522,대법원,2010.01.28,종업원지위확인·종업원지위,1,0,2,0,0,0,1,0,0,
2009다35040,,2009da35040,대법원,2011.04.14,퇴직금,1,0,2,0,0,0,0,0,0,
2009다35040493,,2009da35040493,,,,0,0,0,0,0,0,0,1,0,
2009다37923,,2009da37923,,2023.02.09,직원들을 모집하여 교육·관리하고 그 직원들의 판매실적에 따라 수수료를 지급받는다면 근로자가 아니다,0,1,0,6,0,0,0,0,0,
2009다49377,,2009da49377,대법원,2009.11.12,정년확인,1,0,2,0,0,0,1,0,0,
2009다50308,,2009da50308,대법원,2010.07.15,부당이득금반환,1,0,6,0,0,0,1,0,0,
2009다51158,,2009da51158,대법원,2009.12.10,임금,1,1,3,0,0,0,0,0,1,
2009다51158313,,2009da51158313,,,,0,0,0,0,0,0,0,1,0,
2009다51417,,2009da51417,,2023.02.10,기본급 없이 작업량에 따른 성과급만을 지급받은 자(객공)도 근로자이다.,0,1,0,6,0,0,0,0,0,
2009다58364,,2009da58364,,2023.02.09,취업규칙 변경이 무효라도 신규채용자는 변경된 취업규칙이 적용된다,0,1,0,6,0,0,0,0,0,
2009다59350,,2009da59350,,2023.09.29,업무상 손해가 발생한 경우 근로자에게 행사할 수 있는 손해배상청구권의 범위,0,1,0,4,0,0,0,0,0,
2009다63205,,2009da63205,대법원,2011.11.10,해고무효확인,1,0,5,0,0,0,3,0,0,
2009다63205452,,2009da63205452,,,,0,0,0,0,0,0,0,1,0,
2009다68941,,2009da68941,대법원,2011.02.10,보증채무금,1,0,4,0,0,0,0,0,0,
2009다6998,,2009da6998,,2023.10.28,위임계약을 맺고 채권추심업무로 성과수수료만을 받는 자가 근로자가 아니라고 본 사례,0,1,0,4,0,0,0,0,0,
2009다74144,,2009da74144,,,,0,0,0,0,0,0,0,1,0,
2009다76317,,2009da76317,,2024.03.19,이미 발생한 임금채권을 조합원 동의나 수권없이 노조가 반납(반환)할 수 없다.,0,1,0,7,0,0,0,0,0,
2009다82244,,2009da82244,대법원,2010.03.11,손해배상(기),1,1,6,0,0,0,0,0,1,
2009다8224495,,2009da8224495,,,,0,0,0,0,0,0,0,1,0,
2009다86246,,2009da86246,대법원,2011.10.13,임금,1,0,7,0,0,0,4,0,0,
2009다86246183,,2009da86246183,,,,0,0,0,0,0,0,0,1,0,
2009다88303,,2009da88303,대법원,2012.05.24,손해배상(기),1,0,5,0,0,0,2,0,0,
2009다97314,,2009da97314,대법원,2010.02.25,부당이득금,1,0,2,0,0,0,0,0,0,
2009다97611,,2009da97611,대법원,2010.06.10,해고무효확인등,1,1,4,0,0,0,0,0,1,
2009다98652,,2009da98652,대법원,2011.04.28,손해배상(기),1,0,5,0,0,0,0,0,0,
2009다98928,,2009da98928,대법원,2010.04.29,구상금,1,0,2,0,0,0,0,0,0,
2009다99396,,2009da99396,대법원,2010.04.15,퇴직금,1,1,5,0,0,0,0,0,1,
2009도12180,,2009do12180,대법원,2010.06.10,노동조합및노동관계조정법위반,1,0,4,0,0,0,0,0,0,
2009도12180753,,2009do12180753,,,,0,0,0,0,0,0,0,1,0,
2009도13833,,2009do13833,대법원,2010.04.15,근로기준법위반,1,1,3,0,0,0,0,0,1,
2009도13833440,,2009do13833440,,,,0,0,0,0,0,0,0,1,0,
2009도14442,,2009do14442,대법원,2011.05.13,통신비밀보호법위반·명예훼손,1,0,8,0,0,0,0,0,0,
2009도2357,,2009do2357,,2023.02.09,연말정산 환급금은 근로기준법의 '그 밖에 일체의 금품'이다,0,1,0,6,0,0,0,0,0,
2009도4299,,2009do4299,,,,0,0,0,0,0,0,0,1,0,
2009도4558,,2009do4558,대법원,2010.11.11,노동조합및노동관계조정법위반,1,0,2,0,0,0,0,0,0,
2009도5008,,2009do5008,대법원,2010.03.11,폭력행위등처벌에관한법률위반(공동주거침입),1,0,3,0,0,0,0,0,0,
2009도5008740,,2009do5008740,,,,0,0,0,0,0,0,0,1,0,
2009도5261,,2009do5261,,,,0,0,0,0,0,0,0,1,0,
2009도7722,,2009do7722,대법원,2010.05.27,사기·근로기준법위반,1,0,2,0,0,0,1,0,0,
2009도7908,,2009do7908,,2023.02.10,"해고를 취소하면, 퇴직금 지급의무는 없다",0,1,0,3,0,0,0,0,0,
2009도8917,,2009do8917,대법원,2012.01.27,업무방해·노동조합및노동관계조정법위반·집회및시위에관한법률위반,1,0,5,0,0,0,0,0,0,
2009도8917732,,2009do8917732,,,,0,0,0,0,0,0,0,1,0,
2009도9347,,2009do9347,,2023.02.10,노조의 전임자 운용권 행사가 권리남용에 해당하는 경우에는 효력이 없다,0,1,0,4,0,0,0,0,0,
2009두12693,,2009du12693,,,,0,0,0,0,0,0,0,1,0,
2009두12952,,2009du12952,,,,0,0,0,0,0,0,0,1,0,
2009두13627,,2009du13627,대법원,2012.01.27,재심판정처분취소,1,0,5,0,0,0,1,0,0,
2009두13627876,,2009du13627876,,,,0,0,0,0,0,0,0,1,0,
2009두1440,,2009du1440,대법원,2009.08.20,요양불승인처분취소,1,1,3,0,0,0,0,0,1,
2009두14682,,2009du14682,대법원,2011.9.8.,,0,0,0,0,0,0,1,1,0,
2009두15051,,2009du15051,,,,0,0,0,0,0,0,0,1,0,
2009두15401,,2009du15401,,,,0,0,0,0,0,0,0,1,0,
2009두157,,2009du157,대법원,2009.05.14,유족급여및장의비부지급처분취소,1,1,3,0,0,0,0,0,1,
2009두15838,,2009du15838,,,,0,0,0,0,0,0,0,1,0,
2009두15951,,2009du15951,,2023.10.09,전직원이 책임지는 모습을 보이기 위해 형식상으로 제출한 사직서를 수리한 것은 해고에 해당한다,0,1,0,5,0,0,0,0,0,
2009두16398,,2009du16398,,,,0,0,0,0,0,0,0,1,0,
2009두16763,,2009du16763,대법원,2012.07.05,부당해고및부당노동행위구제재심판정취소,1,1,5,0,0,0,0,0,1,
2009두16763109,,2009du16763109,,,,0,0,0,0,0,0,0,1,0,
2009두18509,,2009du18509,,,,0,0,0,0,0,0,0,1,0,
2009두19274,,2009du19274,,2010.07.18,평균임금 산정시 임금실태조사보고서의 기준시기,0,1,0,3,0,0,0,0,0,
2009두19595,,2009du19595,,,,0,0,0,0,0,0,0,1,0,
2009두20977,,2009du20977,,,,0,0,0,0,0,0,0,1,0,
2009두2238,,2009du2238,대법원,2009.05.28,부당해고구제재심판정취소,1,1,3,0,0,0,0,0,1,
2009두2238150,,2009du2238150,,,,0,0,0,0,0,0,0,1,0,
2009두22829,,2009du22829,,,,0,0,0,0,0,0,0,1,0,
2009두2665,,2009du2665,대법원,2011.07.28,재심판정취소,1,0,6,0,0,0,0,0,0,
2009두28051,,2009du28051,,,,0,0,0,0,0,0,0,1,0,
2009두3354,,2009du3354,,,,0,0,0,0,0,0,0,1,0,
2009두3897,,2009du3897,,,,0,0,0,0,0,0,0,1,0,
2009두4180,,2009du4180,,,,0,0,0,0,0,0,0,1,0,
2009두5374,,2009du5374,대법원,2011.07.28,부당 해고 및 부당 노동 행위 구제 재심판정 취소,1,0,3,0,0,0,0,0,0,
2009두5794,,2009du5794,대법원,2010.01.28,유족급여및장의비부지급처분취소,1,0,2,0,0,0,0,0,0,
2009두6063,,2009du6063,,,,0,0,0,0,0,0,0,1,0,
2009두6186,,2009du6186,대법원,2009.07.09,요양불승인처분취소,1,0,2,0,0,0,0,0,0,
2009두6520,,2009du6520,,,,0,0,0,0,0,0,0,1,0,
2009두6605,,2009du6605,대법원,2010.01.14,부당해고및부당노동행위구제재심판정취소,1,1,3,0,0,0,0,0,1,
2009두6605361,,2009du6605361,,,,0,0,0,0,0,0,0,1,0,
2009두7332,,2009du7332,대법원,2009.09.10,재요양연기단축승인(일부불승인)처분취소,1,0,3,0,0,0,0,0,0,
2009두7790,,2009du7790,대법원,2011.07.28,부당해고구제재심판정취소,1,0,4,0,0,0,0,0,0,
2009두77908,,2009du77908,,,,0,0,0,0,0,0,0,1,0,
2009두9574,,2009du9574,대법원,2011.07.28,부당 노동 행위 구제 재심 판정 취소,1,0,3,0,0,0,0,0,0,
2009두9574792,,2009du9574792,,,,0,0,0,0,0,0,0,1,0,
2009두9765,,2009du9765,,,,0,0,0,0,0,0,0,1,0,
2009두9789,,2009du9789,,2024.03.06,기간제 근로계약에서 계약갱신 기대권이 인정되지 않은 경우,0,1,0,7,0,0,0,0,0,
2009두9796,,2009du9796,,,,0,0,0,0,0,0,0,1,0,
2009두9796394,,2009du9796394,,,,0,0,0,0,0,0,0,1,0,
2009헌마408,,2009heonma408,헌법재판소,2011.07.28,근로기준법 제34조 등 위헌확인,1,0,5,0,0,0,1,0,0,
2009헌바168,,2009heonba168,헌법재판소,2010.04.29,형법 제314조 제1항 위헌소원,1,0,4,0,0,0,0,0,0,
2009헌바168708,,2009heonba168708,,,,0,0,0,0,0,0,0,1,0,
2010가합10588,,2010gahap10588,서울동부지법,2010.11.25,경업금지등,1,0,3,0,0,0,0,0,0,
2010가합161,,2010gahap161,서울동부지법,2010.11.03,위약금,1,0,3,0,0,0,0,0,0,
2010가합4196,,2010gahap4196,,2023.02.08,계속적 정기적으로 지급된 능률성과급은 임금에 해당한다,0,1,0,8,0,0,0,0,0,
2010고단478,,2010godan478,,2023.02.09,개별적인 작업거부는 업무방해죄의 ‘위력’에 해당하지 않는다.,0,1,0,4,0,0,0,0,0,
2010구합11269,,2010guhap11269,,2023.02.10,이메일 해고통지는 서면에 의한 해고통지가 아니다,0,1,0,3,0,0,0,0,0,
2010구합15247,,2010guhap15247,,,,0,0,0,0,0,0,0,1,0,
2010구합18024,,2010guhap18024,,,,0,0,0,0,0,0,0,1,0,
2010구합27646,,2010guhap27646,,,,0,0,0,0,0,0,0,1,0,
2010구합2807,,2010guhap2807,,,,0,0,0,0,0,0,0,1,0,
2010구합29802,,2010guhap29802,,,,0,0,0,0,0,0,0,1,0,
2010구합31195,,2010guhap31195,,,,0,0,0,0,0,0,0,1,0,
2010구합31270,,2010guhap31270,,,,0,0,0,0,0,0,0,1,0,
2010구합32587,,2010guhap32587,,,,0,0,0,0,0,0,0,1,0,
2010구합37056,,2010guhap37056,,,,0,0,0,0,0,0,0,1,0,
2010구합39887,,2010guhap39887,,,,0,0,0,0,0,0,0,1,0,
2010구합40571,,2010guhap40571,,,,0,0,0,0,0,0,0,1,0,
2010구합42263,,2010guhap42263,,,,0,0,0,0,0,0,0,1,0,
2010구합8287,,2010guhap8287,,,,0,0,0,0,0,0,0,1,0,
2010나1675,,2010na1675,,,,0,0,0,0,0,0,0,1,0,
2010나32339,,2010na32339,,,,0,0,0,0,0,0,0,1,0,
2010나68215,,2010na68215,,,,0,0,0,0,0,0,0,1,0,
2010나71280,,2010na71280,,,,0,0,0,0,0,0,0,1,0,
2010누11674,,2010nu11674,,,,0,0,0,0,0,0,0,1,0,
2010누1356,,2010nu1356,,,,0,0,0,0,0,0,0,1,0,
2010누15577,,2010nu15577,,,,0,0,0,0,0,0,0,1,0,
2010누18552,,2010nu18552,,,,0,0,0,0,0,0,0,1,0,
2010누19845,,2010nu19845,,,,0,0,0,0,0,0,0,1,0,
2010누21794,,2010nu21794,서울고등법원,2011.01.27,차별시정판정등취소,1,0,0,0,0,0,0,0,0,원장미수록(섹션없음)
2010누26164,,2010nu26164,,,,0,0,0,0,0,0,0,1,0,
2010누32800,,2010nu32800,,,,0,0,0,0,0,0,0,1,0,
2010누41781,,2010nu41781,,,,0,0,0,0,0,0,0,1,0,
2010누5020,,2010nu5020,,,,0,0,0,0,0,0,0,1,0,
2010누6139,,2010nu6139,,,,0,0,0,0,0,0,0,1,0,
2010누7804,,2010nu7804,,,,0,0,0,0,0,0,0,1,0,
2010다100919,,2010da100919,대법원,2012.01.27,해고무효확인등,1,0,5,0,0,0,2,0,0,
2010다100919363,,2010da100919363,,,,0,0,0,0,0,0,0,1,0,
2010다100919382,,2010da100919382,,,,0,0,0,0,0,0,0,1,0,
2010다101011,,2010da101011,대법원,2013.03.14,임금,1,1,4,0,0,0,0,0,1,
2010다10101172,,2010da10101172,,,,0,0,0,0,0,0,0,1,0,
2010다106054,,2010da106054,대법원,2011.08.18,임금,1,0,4,0,0,0,0,0,0,
2010다106436,,2010da106436,대법원,2015.02.26,근로자지위확인,1,0,4,0,0,0,0,0,0,
2010다106436864,,2010da106436864,,,,0,0,0,0,0,0,0,1,0,
2010다109107,,2010da109107,,,,0,0,0,0,0,0,0,1,0,
2010다111757,,2010da111757,,,,0,0,0,0,0,1,0,0,0,
2010다13282,,2010da13282,대법원,2011.03.10,손해배상(기),1,0,6,0,0,0,1,0,0,
2010다13282477,,2010da13282477,,,,0,0,0,0,0,0,0,1,0,
2010다17468,,2010da17468,대법원,2012.06.28,임금,1,0,2,0,0,0,1,0,0,
2010다2196,,2010da2196,,,,0,0,0,0,0,0,0,1,0,
2010다21962,,2010da21962,대법원,2011.03.24,해고등무효확인,1,1,5,0,0,0,0,0,1,
2010다2196370,,2010da2196370,,,,0,0,0,0,0,0,0,1,0,
2010다2428,,2010da2428,대법원,2010.07.15,채무부존재확인·손해배상(자),1,0,3,0,0,0,0,0,0,
2010다24534,,2010da24534,대법원,2014.04.24,손해배상(기),1,0,2,0,0,0,0,0,0,
2010다24534606,,2010da24534606,,,,0,0,0,0,0,0,0,1,0,
2010다25698,,2010da25698,대법원,2011.01.27,청구이의,1,0,3,0,0,0,0,0,0,
2010다25698231,,2010da25698231,,,,0,0,0,0,0,0,0,1,0,
2010다33279,,2010da33279,,,,0,0,0,0,0,0,0,1,0,
2010다33279448,,2010da33279448,,,,0,0,0,0,0,0,0,1,0,
2010다3629,,2010da3629,,,,0,0,0,0,0,0,0,1,0,
2010다3629458,,2010da3629458,,,,0,0,0,0,0,0,0,1,0,
2010다36407,,2010da36407,대법원,2010.10.14,징계처분무효확인,1,0,3,0,0,0,1,0,0,
2010다3735,,2010da3735,대법원,2012.02.23,임금,1,0,2,0,0,0,1,0,0,
2010다38007,,2010da38007,대법원,2012.06.28,근로자지위확인등,1,0,7,0,0,0,0,0,0,
2010다38007673,,2010da38007673,,,,0,0,0,0,0,0,0,1,0,
2010다41089,,2010da41089,대법원,2010.09.30,해고무효확인등,1,0,2,0,0,0,3,0,0,
2010다42495,,2010da42495,대법원,2011.01.27,분양대금등,1,0,2,0,0,0,0,0,0,
2010다50601,,2010da50601,,2023.02.09,근로자인지 여부를 판단하는 기준과 방법,0,1,0,4,0,0,0,0,0,
2010다52010,,2010da52010,,,,0,0,0,0,0,0,0,1,0,
2010다52010806,,2010da52010806,,,,0,0,0,0,0,0,0,1,0,
2010다52041,,2010da52041,대법원,2013.02.28,전직무효확인등,1,0,2,0,0,0,3,0,0,
2010다52041489,,2010da52041489,,,,0,0,0,0,0,0,0,1,0,
2010다57459,,2010da57459,대법원,2013.06.27,퇴직금,1,0,2,0,0,0,0,0,0,
2010다57978,,2010da57978,,,,0,0,0,0,0,0,0,1,0,
2010다63836,,2010da63836,대법원,2013.03.28,회생담보권조사확정재판이의,1,0,4,0,0,0,0,0,0,
2010다77514,,2010da77514,대법원,2011.03.10,퇴직금,1,1,2,0,0,0,0,0,1,
2010다888880,,2010da888880,,,,0,0,0,0,0,0,0,1,0,
2010다91046,,2010da91046,대법원,2012.03.29,임금,1,1,3,0,0,0,0,0,1,
2010다92148,,2010da92148,대법원,2011.03.24,해고무효확인,1,0,3,0,0,0,0,0,0,
2010다93707,,2010da93707,대법원,2015.02.26,근로자지위확인,1,0,2,0,0,0,1,0,0,
2010다95147,,2010da95147,대법원,2012.10.11,퇴직금등,1,0,2,0,0,0,2,0,0,
2010다95437,,2010da95437,,,,0,0,0,0,0,0,0,1,0,
2010다99279,,2010da99279,대법원,2012.09.27,징계무효확인등,1,1,8,0,0,0,0,0,1,
2010다99279294,,2010da99279294,,,,0,0,0,0,0,0,0,1,0,
2010도10721,,2010do10721,대법원,2011.02.10,노동조합및노동관계조정법위반,1,0,4,0,0,0,0,0,0,
2010도11030,,2010do11030,대법원,2011.01.27,특수공무집행방해치상(피고인10·16·17·19를제외한나머지피고인들에대하여일부인정된죄명:특수공무집행방해)·폭력행위등처벌에관한법률위반(집단·흉기등퇴거불응)·폭력행위등처벌에관한법률위반(집단·흉기등상해)[피고인16·19를제외한나머지피고인들에대하여일부인정된죄명:폭력행위등처벌에관한법률위반(집단·흉기등폭행)]·폭력행위등처벌에관한법률위반(집단·흉기등체포)·특수체포치상·화염병사용등의처벌에관한법률위반·업무방해·폭력행위등처벌에관한법률위반(집단·흉기등재물손괴등)[피고인6·10에대하여일부인정된죄명:폭력행위등처벌에관한법률위반(공동재물손괴등)]·폭력행위등처벌에관한법률위반(공동재물손괴등)·폭력행위등처벌에관한법률위반(공동상해)·폭력행위등처벌에관한법률위반(공동폭행)·총포·도검·화약류등단속법위반,1,0,10,0,0,0,0,0,0,
2010도11030648,,2010do11030648,,,,0,0,0,0,0,0,0,1,0,
2010도12244,,2010do12244,대법원,2013.11.28,공직선거법위반,1,0,5,0,0,0,0,0,0,
2010도13284,,2010do13284,,2023.02.10,국민연금 근로자 부담분을 원천공제한 뒤 납부하지 않았다면 업무상 횡령,0,1,0,6,0,0,0,0,0,
2010도14693,,2010do14693,대법원,2011.10.27,근로기준법위반(인정된죄명:근로자퇴직급여보장법위반),1,0,5,0,0,0,0,0,0,
2010도3249,,2010do3249,대법원,2010.07.22,노동조합및노동관계조정법위반,1,0,2,0,0,0,0,0,0,
2010도3249561,,2010do3249561,,,,0,0,0,0,0,0,0,1,0,
2010두10181,,2010du10181,,2023.02.09,업무상재해와 출퇴근 행위의 의미,0,1,0,5,0,0,0,0,0,
2010두10273,,2010du10273,,,,0,0,0,0,0,0,0,1,0,
2010두10655,,2010du10655,대법원,2011.12.08,평균임금정정불승인및보험급여차액부지급처분취소,1,0,4,0,0,0,0,0,0,
2010두12682,,2010du12682,대법원,2010.10.28,이행강제금부과처분취소,1,0,3,0,0,0,0,0,0,
2010두12682418,,2010du12682418,,,,0,0,0,0,0,0,0,1,0,
2010두12941,,2010du12941,,,,0,0,0,0,0,0,0,1,0,
2010두12941900,,2010du12941900,,,,0,0,0,0,0,0,0,1,0,
2010두14732,,2010du14732,,,,0,0,0,0,0,0,0,1,0,
2010두15964,,2010du15964,,,,0,0,0,0,0,0,0,1,0,
2010두15964488,,2010du15964488,,,,0,0,0,0,0,0,0,1,0,
2010두17205,,2010du17205,대법원,2011.10.27,부당노동행위구제재심판정취소,1,0,3,0,0,0,0,0,0,
2010두1743,,2010du1743,대법원,2010.05.27,부당해고구제재심판정취소,1,0,2,0,0,0,0,0,0,
2010두184,,2010du184,대법원,2010.04.29,요양불승인처분취소,1,0,4,0,0,0,0,0,0,
2010두18505,,2010du18505,대법원,2012.05.24,간병급여지급 제한 처분 취소,1,0,2,0,0,0,0,0,0,
2010두20362,,2010du20362,대법원,2013.02.15,부당해고및부당정직구제재심판정취소,1,0,4,0,0,0,1,0,0,
2010두20362387,,2010du20362387,,,,0,0,0,0,0,0,0,1,0,
2010두20447,,2010du20447,,,,0,0,0,0,0,0,0,1,0,
2010두20447324,,2010du20447324,,,,0,0,0,0,0,0,0,1,0,
2010두23156,,2010du23156,,,,0,0,0,0,0,0,0,1,0,
2010두23705,,2010du23705,대법원,2011.02.24,요양 불승인 처분 취소,1,0,2,0,0,0,0,0,0,
2010두24128,,2010du24128,대법원,2011.11.10,부당해고구제재심판정취소,1,0,2,0,0,0,0,0,0,
2010두27363,,2010du27363,대법원,2012.06.18,국가유공자요건비해당결정처분,1,0,7,0,0,0,1,0,0,
2010두3237,,2010du3237,대법원,2011.12.22,차별시정재심판정취소,1,0,4,0,0,0,1,0,0,
2010두5097,,2010du5097,대법원,2014.12.11,부당노동행위구제재심판정취소,1,0,2,0,0,0,0,0,0,
2010두5097599,,2010du5097599,,,,0,0,0,0,0,0,0,1,0,
2010두5097935,,2010du5097935,,,,0,0,0,0,0,0,0,1,0,
2010두5141,,2010du5141,대법원,2010.08.19,추가상병불승인처분취소,1,0,3,0,0,0,0,0,0,
2010두5479,,2010du5479,,2023.02.10,"해고가 무효라면, 해고된 근로자도 체당금 청구권이 인정된다.",0,1,0,4,0,0,0,0,0,
2010두7628,,2010du7628,,,,0,0,0,0,0,0,0,1,0,
2010두8225,,2010du8225,,2024.03.06,근로계약 갱신 기대권이 인정되는 상황에서 재계약 갱신을 거절하였다면 부당해고,0,1,0,6,0,0,0,0,0,
2010두8393,,2010du8393,대법원,2010.08.19,유족급여등부지급처분취소,1,0,4,0,0,0,0,0,0,
2010두917,,2010du917,,,,0,0,0,0,0,0,0,1,0,
2010마1193,,2010ma1193,,2023.02.09,복수노조와 단체교섭 및 단체협약 체결,0,1,0,4,0,0,0,0,0,
2010마1193686,,2010ma1193686,,,,0,0,0,0,0,0,0,1,0,
2010카합1360,,2010kahap1360,,,,0,0,0,0,0,0,0,1,0,
2010카합188,,2010kahap188,,,,0,0,0,0,0,0,0,1,0,
2010헌마606,,2010heonma606,헌법재판소,2014.05.29,노동조합 및 노동관계조정법 제24조 제2항 등 위헌확인,1,0,5,0,0,0,0,0,0,
2010헌바385,,2010heonba385,헌법재판소,2011.12.29,노동조합 및 노동관계조정법 제42조의2 등 위헌소원,1,0,4,0,0,0,0,0,0,
2011가단394320,,2011gadan394320,,2023.02.08,통상임금에서 제외키로 한 노사간 합의는 무효,0,1,0,5,0,0,0,0,0,
2011가단79826,,2011gadan79826,,2024.03.20,포괄임금제라도 근로시간 산정이 가능하다면 연장근로수당을 지급해야 한다,0,1,0,9,0,0,0,0,0,
2011가단79866,,2011gadan79866,,,,0,0,0,0,0,0,0,1,0,
2011가합105381,,2011gahap105381,,2023.02.06,[통상임금- 기아차] 근로자측이 상여금과 중식대를 통상임금에 가산하여 추가적인 법정수당의 지급을 구하더라도 회사측에 중대한 경영상 어려움을 초래한다고는 단정할 수 없다고 판시한 사례,0,1,0,15,0,0,0,0,0,
2011가합26325,,2011gahap26325,,,,0,0,0,0,0,0,0,1,0,
2011가합30463,,2011gahap30463,,2023.02.15,통상임금에 포함되는 근로자의 급여는 급여의 성질에 따라 객관적으로 결정된다.,0,1,0,13,0,0,0,0,0,
2011가합3576,,2011gahap3576,,,,0,0,0,0,0,0,0,1,0,
2011가합54650,,2011gahap54650,,2024.03.06,휴직기간(파업기간)을 제외한 기간의 하기휴가비는 지급하여야 한다.,0,1,0,6,0,0,0,0,0,
2011고단1935,,2011godan1935,,2023.02.09,사업주는 근로자가 안전장비를 제대로 착용·사용토록 할 관리·감독의무까지 있다,0,1,0,5,0,0,0,0,0,
2011구합19956,,2011guhap19956,,,,0,0,0,0,0,0,0,1,0,
2011구합20932,,2011guhap20932,,2023.02.09,일시적 실업자 구직중인 자도 노동조합의 주체,0,1,0,4,0,0,0,0,0,
2011구합21324,,2011guhap21324,,,,0,0,0,0,0,0,0,1,0,
2011구합26855,,2011guhap26855,,,,0,0,0,0,0,0,0,1,0,
2011구합29441,,2011guhap29441,,,,0,0,0,0,0,0,0,1,0,
2011구합30182,,2011guhap30182,,,,0,0,0,0,0,0,0,1,0,
2011구합3548,,2011guhap3548,,,,0,0,0,0,0,0,0,1,0,
2011구합37787,,2011guhap37787,,,,0,0,0,0,0,0,0,1,0,
2011구합39776,,2011guhap39776,,,,0,0,0,0,0,0,0,1,0,
2011구합796,,2011guhap796,,2023.02.08,"회사가 설치⋅관리하고 지배⋅관리 시설에서 발생한 업무준비, 합리적 필요적 행위 중 발생한 사고는 산재",0,1,0,3,0,0,0,0,0,
2011나10420,,2011na10420,서울서부지방법원,2012.02.10,임금,1,0,0,0,0,0,0,0,0,원장미수록(섹션없음)
2011나10420612,,2011na10420612,,,,0,0,0,0,0,0,0,1,0,
2011나4408,,2011na4408,,,,0,0,0,0,0,0,0,1,0,
2011나85903,,2011na85903,,,,0,0,0,0,0,0,0,1,0,
2011나94099,,2011na94099,,,,0,0,0,0,0,0,0,1,0,
2011누17286,,2011nu17286,,,,0,0,0,0,0,0,0,1,0,
2011누25120,,2011nu25120,,,,0,0,0,0,0,0,0,1,0,
2011누31842,,2011nu31842,,,,0,0,0,0,0,0,0,1,0,
2011누33275,,2011nu33275,,,,0,0,0,0,0,0,0,1,0,
2011누38980,,2011nu38980,,,,0,0,0,0,0,0,0,1,0,
2011누398,,2011nu398,,,,0,0,0,0,0,0,0,1,0,
2011누411,,2011nu411,,,,0,0,0,0,0,0,0,1,0,
2011누41900,,2011nu41900,,,,0,0,0,0,0,0,0,1,0,
